m,n,Re_Z,Im_Z
12,26,0.0650461860347793,0.477814396554025
12,27,0.0643774145828884,0.3982124755144
12,28,0.06366791203326,0.336123456465753
12,29,0.0629187196224964,0.28679551080386
12,30,0.0621309340614988,0.24696116753314
12,31,0.0613057054387296,0.214321078087853
12,32,0.0604442350253536,0.18722367040303
12,33,0.0595477729872611,0.164460757593743
12,34,0.0586176160082681,0.145133863239998
12,35,0.0576551048307036,0.128564836720418
12,36,0.0566616217178233,0.114234877711067
12,37,0.055638587844169,0.101742180305302
12,38,0.0545874606194927,0.0907720216551291
12,39,0.05350973095166,0.081075317663464
12,40,0.0524069204551447,0.0724530344004814
12,41,0.0512805786104973,0.0647447105602356
12,42,0.0501322798814274,0.0578199063691628
12,43,0.0489636207954094,0.051571762592398
12,44,0.047776216994276,0.0459120992446886
12,45,0.0465717002609692,0.0407676503308008
12,46,0.0453517155289972,0.0360771455008185
12,47,0.0441179178808255,0.0317890292333661
12,48,0.0428719695416296,0.0278596643114561
13,0,0.0656732426202264,0.58202391545566
13,1,0.0662576599253208,0.72175858632368
13,2,0.066798574666066,0.914418312694212
13,3,0.0672951863485261,1.18890182189767
13,4,0.0677467588099012,1.59562889628141
13,5,0.0681526216372985,2.22800151312539
13,6,0.0685121714611948,3.27246432085393
13,7,0.0688248731202318,5.13866401587821
13,8,0.0690902606955424,8.8498673098194
13,9,0.0693079384114655,17.4700659123523
13,10,0.0694775814013424,43.0523501351501
13,11,0.0695989363363872,146.822834243726
13,12,0.0696718219160703,84.8114858798929
13,13,0.0696961292194696,-627.019614212324
13,14,0.0696718219160636,84.8114858798929
13,15,0.0695989363363971,146.822834243726
13,16,0.0694775814013423,43.0523501351502
13,17,0.0693079384114655,17.4700659123523
13,18,0.0690902606955456,8.84986730981947
13,19,0.0688248731202286,5.1386640158782
13,20,0.0685121714612049,3.27246432085395
